year;ibge_code;ibge_label;isco88_4digit;isco88_4digit_LABEL
2000;8611;OPERADORES DE INSTALAÇÕES DE GERAÇÃO DE ENERGIA TÉRMICA, ELÉTRICA E NUCLEAR;8161;Power-production plant operators
2000;8612;OPERADORES DE INSTALAÇÕES DE DISTRIBUIÇÃO DE ENERGIA TÉRMICA, ELÉTRICA E NUCLEAR;8161;Power-production plant operators
2000;8621;OPERADORES DE MÁQUINAS A VAPOR E CALDEIRAS;8162;Steam-engine and boiler operators
2000;8622;OPERADORES DE INSTALAÇÕES DE CAPTAÇÃO E DISTRIBUIÇÃO DE ÁGUAS;8163;Incinerator, water-treatment and related plant operators
2000;8623;OPERADORES DE INSTALAÇÕES DE CAPTAÇÃO E TRATAMENTO DE ESGOTOS;8163;Incinerator, water-treatment and related plant operators
2000;8624;OPERADORES DE INSTALAÇÕES DE CAPTAÇÃO, ENGARRAFAMENTO E DISTRIBUIÇÃO DE GASES;8163;Incinerator, water-treatment and related plant operators
2000;8625;OPERADORES DE INSTALAÇÕES DE REFRIGERAÇÃO E AR CONDICIONADO;8163;Incinerator, water-treatment and related plant operators
2000;8711;OUTROS TRABALHADORES ELEMENTARES INDUSTRIAIS ;9321;Assembling labourers
2000;9101;SUPERVISORES DA REPARAÇÃO E MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS, COMERCIAIS E RESIDENCIAIS;8281;Mechanical-machinery assemblers
2000;9102;SUPERVISORES DA REPARAÇÃO E MANUTENÇÃO VEICULAR;7231;Motor vehicle mechanics and fitters
2000;9109;SUPERVISORES DE OUTROS TRABALHADORES DA REPARAÇÃO, CONSERVAÇÃO E MANUTENÇÃO;8312;Railway brakers, signallers and shunters
2000;9111;MECÂNICOS DE MANUTENÇÃO DE BOMBAS, MOTORES, COMPRESSORES  E EQUIPAMENTOS DE TRANSMISSÃO;8281;Mechanical-machinery assemblers
2000;9112;MECÂNICOS DE MANUTENÇÃO DE APARELHOS TÉRMICOS, DE CLIMATIZAÇÃO E DE REFRIGERAÇÃO(EXCETO TÉCNICOS);8281;Mechanical-machinery assemblers
2000;9113;MECÂNICOS DE MANUTENÇÃO DE MÁQUINAS INDUSTRIAIS;8281;Mechanical-machinery assemblers
2000;9131;MECÂNICOS DE MANUTENÇÃO DE MÁQUINAS PESADAS E EQUIPAMENTOS AGRÍCOLAS ;8281;Mechanical-machinery assemblers
2000;9141;MECÂNICOS DE MANUTENÇÃO AERONÁUTICA;8281;Mechanical-machinery assemblers
2000;9142;MECÂNICOS DE MANUTENÇÃO NAVAL (EM TERRA);8281;Mechanical-machinery assemblers
2000;9143;MECÂNICOS DE MANUTENÇÃO METROFERROVIÁRIA;8281;Mechanical-machinery assemblers
2000;9144;MECÂNICOS DE MANUTENÇÃO DE VEÍCULOS AUTOMOTORES;7231;Motor vehicle mechanics and fitters
2000;9151;REPARADORES DE INSTRUMENTOS DE MEDIÇÃO;7311;Precision-instrument makers and repairers
2000;9152;REPARADORES DE INSTRUMENTOS MUSICAIS;7311;Precision-instrument makers and repairers
2000;9153;REPARADORES DE EQUIPAMENTOS E INSTRUMENTOS MÉDICO-HOSPITALARES;7311;Precision-instrument makers and repairers
2000;9154;REPARADORES DE EQUIPAMENTOS FOTOGRÁFICOS ;7311;Precision-instrument makers and repairers
2000;9191;LUBRIFICADORES;7231;Motor vehicle mechanics and fitters
2000;9192;TRABALHADORES DE MANUTENÇÃO DE MÁQUINAS PEQUENAS;8281;Mechanical-machinery assemblers
2000;9193;MECÂNICOS DE MANUTENÇÃO DE BICICLETAS E EQUIPAMENTOS ESPORTIVOS E DE GINÁSTICA;8281;Mechanical-machinery assemblers
2000;9501;SUPERVISORES DE MANUTENÇÃO ELETROELETRÔNICA INDUSTRIAL, COMERCIAL E RESIDENCIAL;7241;Electrical mechanics and fitters
2000;9502;SUPERVISORES DE MANUTENÇÃO ELETROELETRÔNICA VEICULAR;7241;Electrical mechanics and fitters
2000;9503;SUPERVISORES DE MANUTENÇÃO ELETROMECÂNICA;7241;Electrical mechanics and fitters
2000;9511;ELETRICISTAS-ELETRÔNICOS DE MANUTENÇÃO INDUSTRIAL;7241;Electrical mechanics and fitters
2000;9513;INSTALADORES E MANTENEDORES DE SISTEMAS DE ALARMES DE SEGURANÇA E DE INCÊNDIO ;7241;Electrical mechanics and fitters
2000;9531;ELETRICISTAS-ELETRÔNICOS DE MANUTENÇÃO VEICULAR (AÉREA, TERRESTRE E NAVAL) ;7241;Electrical mechanics and fitters
2000;9541;MANTENEDORES DE ELEVADORES, ESCADAS E PORTAS AUTOMÁTICAS;7241;Electrical mechanics and fitters
2000;9542;REPARADORES DE APARELHOS ELETRODOMÉSTICOS;7241;Electrical mechanics and fitters
2000;9543;REPARADORES DE EQUIPAMENTOS DE ESCRITÓRIO;7241;Electrical mechanics and fitters
2000;9911;CONSERVADORES DE VIAS PERMANENTES (TRILHOS);9312;Construction and maintenance labourers: roads, dams and similar constructions
2000;9912;MANTENEDORES DE EQUIPAMENTOS DE LAZER ;7241;Electrical mechanics and fitters
2000;9913;MANTENEDORES DE CARROÇARIAS DE VEÍCULOS ;7231;Motor vehicle mechanics and fitters
2000;9914;MANTENEDORES DE EDIFICAÇÕES;9141;Building caretakers
2000;9921;TRABALHADORES ELEMENTARES DE SERVIÇOS DE MANUTENÇÃO;8231;Rubber-products machine operators
2000;9922;TRABALHADORES ELEMENTARES DE CONSERVAÇÃO DE VIAS PERMANENTES ;9312;Construction and maintenance labourers: roads, dams and similar constructions
2000;9988;-;9333;Freight handlers
2000;9998;-;9333;Freight handlers
2000;9999;-;9333;Freight handlers
2010;0;OCUPAÇÕES MALDEFINIDAS;-9999;Undefined
2010;110;OFICIAIS DAS FORÇAS ARMADAS;110;Armed forces
2010;210;GRADUADOS E PRAÇAS DAS FORÇAS ARMADAS;110;Armed forces
2010;299; MILITAR DAS FORÇAS ARMADAS NÃO ESPECIFICADOS;110;Armed forces
2010;411;OFICIAIS DE POLÍCIA MILITAR;110;Armed forces
2010;412;GRADUADOS E PRAÇAS DA POLÍCIA MILITAR;110;Armed forces
2010;511;OFICIAIS DE BOMBEIRO MILITAR;5161;Fire-fighters
2010;512;GRADUADOS E PRAÇAS DO CORPO DE BOMBEIROS;5161;Fire-fighters
2010;599;BOMBEIROS E POLICIAIS MILITARES NÃO ESPECIFICADOS;110;Armed forces
2010;999;MEMBROS DAS FORÇAS ARMADAS, POLICIAIS E BOMBEIROS MILITARES NÃO ESPECIFICADOS;110;Armed forces
2010;1111;LEGISLADORES ;1120;Senior government officials
2010;1112;DIRIGENTES SUPERIORES DA ADMINISTRAÇÃO PÚBLICA;1120;Senior government officials
2010;1113;CHEFES DE PEQUENAS POPULAÇÕES;1120;Senior government officials
2010;1114;DIRIGENTES DE ORGANIZAÇÕES QUE APRESENTAM UM INTERESSE ESPECIAL;1120;Senior government officials
2010;1120;DIRETORES GERAIS E GERENTES GERAIS;1210;Directors and chief executives
2010;1211;DIRIGENTES FINANCEIROS;1227;Production and operations department managers in business services
2010;1212;DIRIGENTES DE RECURSOS HUMANOS;1319;General managers not elsewhere classified
2010;1213;DIRIGENTES DE POLÍTICAS E PLANEJAMENTO;1319;General managers not elsewhere classified
2010;1219;DIRIGENTES DE ADMINISTRAÇÃO E DE SERVIÇOS NÃO CLASSIFICADOS ANTERIORMENTE;1319;General managers not elsewhere classified
2010;1221;DIRIGENTES DE VENDAS E  COMERCIALIZAÇÃO ;1319;General managers not elsewhere classified
2010;1222;DIRIGENTES DE PUBLICIDADE E RELAÇÕES PÚBLICAS;1319;General managers not elsewhere classified
2010;1223;DIRIGENTES DE PESQUISA E DESENVOLVIMENTO;1319;General managers not elsewhere classified
2010;1311;DIRIGENTES DE PRODUÇÃO AGROPECUÁRIA E SILVICULTURA;1311;General managers in agriculture, hunting, forestry/ and fishing
2010;1312;DIRIGENTES DE PRODUÇÃO DA AQUICULTURA E PESCA;1311;General managers in agriculture, hunting, forestry/ and fishing
2010;1321;DIRIGENTES DE INDÚSTRIA DE TRANSFORMAÇÃO;1222;Production and operations department managers in manufacturing
2010;1322;DIRIGENTES DE EXPLORAÇÕES DE MINERAÇÃO;1319;General managers not elsewhere classified
2010;1323;DIRIGENTES DE EMPRESAS DE CONSTRUÇÃO;1223;Production and operations department managers in construction
2010;1324;DIRIGENTES DE EMPRESAS DE ABASTECIMENTO, DISTRIBUIÇÃO E AFINS;1226;Production and operations department managers in transport, storage and communications
2010;1330;DIRIGENTES DE SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÕES;1319;General managers not elsewhere classified
2010;1341;DIRIGENTES DE SERVIÇOS DE CUIDADOS INFANTIS;1319;General managers not elsewhere classified
2010;1342;DIRIGENTES DE SERVIÇOS DE SAÚDE;1319;General managers not elsewhere classified
2010;1343;DIRIGENTES DE SERVIÇOS DE CUIDADO A PESSOAS IDOSAS;1319;General managers not elsewhere classified
2010;1344;DIRIGENTES DE SERVIÇOS DE BEM-ESTAR SOCIAL;1319;General managers not elsewhere classified
2010;1345;DIRIGENTES DE SERVIÇOS DE EDUCAÇÃO;1319;General managers not elsewhere classified
2010;1346;GERENTES DE SUCURSAIS DE BANCOS, DE SERVIÇOS FINANCEIROS E DE SEGUROS;1227;Production and operations department managers in business services
2010;1349;DIRIGENTES E GERENTES DE SERVIÇOS PROFISSIONAIS NÃO CLASSIFICADOS ANTERIORMENTE;1319;General managers not elsewhere classified
2010;1411;GERENTES DE HOTÉIS;1315;General managers of restaurants and hotels
2010;1412;GERENTES DE RESTAURANTES;1319;General managers not elsewhere classified
2010;1420;GERENTES DE COMÉRCIOS ATACADISTAS E VAREJISTAS;1314;General managers in wholesale and retail trade
2010;1431;GERENTES DE CENTROS ESPORTIVOS,  DE DIVERSÃO E CULTURAIS;1319;General managers not elsewhere classified
2010;1439;GERENTES DE SERVIÇOS NÃO CLASSIFICADOS ANTERIORMENTE;1319;General managers not elsewhere classified
2010;2111;FÍSICOS E ASTRÔNOMOS;2111;Physicists and astronomers
2010;2112;METEOROLOGISTAS;2111;Physicists and astronomers
2010;2113;QUÍMICOS;2113;Chemists
2010;2114;GEÓLOGOS E GEOFÍSICOS;2114;Geologists and geophysicists
2010;2120;MATEMÁTICOS, ATUÁRIOS E ESTATÍSTICOS;2122;Statisticians
2010;2131;BIÓLOGOS, BOTÂNICOS, ZOÓLOGOS E AFINS;2211;Biologists, botanists, zoologists and related professionals
2010;2132;AGRÔNOMOS E AFINS;2213;Agronomists and related professionals
2010;2133;PROFISSIONAIS DA PROTEÇÃO DO MEIO AMBIENTE;2211;Biologists, botanists, zoologists and related professionals
2010;2141;ENGENHEIROS INDUSTRIAIS E DE PRODUÇÃO;2142;Civil engineers
2010;2142;ENGENHEIROS CIVIS ;2142;Civil engineers
2010;2143;ENGENHEIROS DE MEIO AMBIENTE;2142;Civil engineers
2010;2144;ENGENHEIROS MECÂNICOS;2142;Civil engineers
2010;2145;ENGENHEIROS QUÍMICOS;2142;Civil engineers
2010;2146;ENGENHEIROS DE MINAS, METALÚRGICOS E AFINS;2142;Civil engineers
2010;2149;ENGENHEIROS NÃO CLASSIFICADOS ANTERIORMENTE;2142;Civil engineers
2010;2151;ENGENHEIROS ELETRICISTAS;2142;Civil engineers
2010;2152;ENGENHEIROS ELETRÔNICOS;2142;Civil engineers
2010;2153;ENGENHEIROS EM TELECOMUNICAÇÕES;2142;Civil engineers
2010;2161;ARQUITETOS DE EDIFICAÇÕES;2141;Architects, town and traffic planners
2010;2162;ARQUITETOS PAISAGISTAS;2141;Architects, town and traffic planners
2010;2163;DESENHISTAS DE PRODUTOS E  VESTUÁRIO;3118;Draughtspersons
2010;2164;URBANISTAS E ENGENHEIROS DE TRÂNSITO;2141;Architects, town and traffic planners
2010;2165;CARTÓGRAFOS E AGRIMENSORES;3118;Draughtspersons
2010;2166;DESENHISTAS GRÁFICOS E DE MULTIMÍDIA;3118;Draughtspersons
2010;2211;MÉDICOS GERAIS;2221;Medical doctors
2010;2212;MÉDICOS ESPECIALISTAS;2221;Medical doctors
2010;2221;PROFISSIONAIS DE ENFERMAGEM ;2230;Nursing and midwifery professionals
2010;2222;PROFISSIONAIS DE PARTOS  ;2230;Nursing and midwifery professionals
2010;2230;PROFISSIONAIS DA MEDICINA TRADICIONAL E ALTERNATIVA;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;2240;PARAMÉDICOS;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;2250;VETERINÁRIOS;2223;Veterinarians
2010;2261;DENTISTAS;2222;Dentists
2010;2262;FARMACÊUTICOS;2224;Pharmacists
2010;2263;PROFISSIONAIS DA SAÚDE E DA HIGIENE LABORAL E AMBIENTAL;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;2264;FISIOTERAPEUTAS;3226;Physiotherapists and related associate professionals
2010;2265;DIETISTAS E NUTRICIONISTAS;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;2266;FONOAUDIÓLOGOS;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;2267;OPTOMETRISTAS;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;2269;PROFISSIONAIS DA SAÚDE NÃO CLASSIFICADOS ANTERIORMENTE;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;2310;PROFESSORES DE UNIVERSIDADES E DO ENSINO SUPERIOR;2310;College, university and higher education teaching professionals
2010;2320;PROFESSORES DE FORMAÇÃO PROFISSIONAL;2359;Other teaching professionals not elsewhere classified
2010;2330;PROFESSORES DO ENSINO MÉDIO;2320;Secondary education teaching professionals
2010;2341;PROFESSORES DO ENSINO FUNDAMENTAL;2331;Primary education teaching professionals
2010;2342;PROFESSORES DO ENSINO PRÉ-ESCOLAR;2331;Primary education teaching professionals
2010;2351;ESPECIALISTAS EM MÉTODOS PEDAGÓGICOS;2359;Other teaching professionals not elsewhere classified
2010;2352;EDUCADORES PARA NECESSIDADES ESPECIAIS;2359;Other teaching professionals not elsewhere classified
2010;2353;OUTROS PROFESSORES DE IDIOMAS;2359;Other teaching professionals not elsewhere classified
2010;2354;OUTROS PROFESSORES DE MÚSICA;2359;Other teaching professionals not elsewhere classified
2010;2355;OUTROS PROFESSORES DE ARTES;2359;Other teaching professionals not elsewhere classified
2010;2356;INSTRUTORES EM TECNOLOGIAS DA INFORMAÇÃO;2359;Other teaching professionals not elsewhere classified
2010;2359;PROFISSIONAIS DE ENSINO NÃO CLASSIFICADOS ANTERIORMENTE;2359;Other teaching professionals not elsewhere classified
2010;2411;CONTADORES;2419;Business professionals not elsewhere classified
2010;2412;ASSESSORES FINANCEIROS E EM INVESTIMENTOS;2419;Business professionals not elsewhere classified
2010;2413;ANALISTAS FINANCEIROS;2419;Business professionals not elsewhere classified
2010;2421;ANALISTAS DE GESTÃO E ADMINISTRAÇÃO;2419;Business professionals not elsewhere classified
2010;2422;ESPECIALISTAS EM POLÍTICAS DE ADMINISTRAÇÃO;2419;Business professionals not elsewhere classified
2010;2423;ESPECIALISTAS EM POLÍTICAS E SERVIÇOS DE PESSOAL E AFINS;2419;Business professionals not elsewhere classified
2010;2424;ESPECIALISTAS EM FORMAÇÃO DE PESSOAL;2419;Business professionals not elsewhere classified
2010;2431;PROFISSIONAIS DA PUBLICIDADE E DA COMERCIALIZAÇÃO;2451;Authors, journalists and other writers
2010;2432;PROFISSIONAIS DE RELAÇÕES PÚBLICAS;2419;Business professionals not elsewhere classified
2010;2433;PROFISSIONAIS DE VENDAS TÉCNICAS E MÉDICAS (EXCLUSIVE DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÕES);3415;Technical and commercial sales representatives
2010;2434;PROFISSIONAIS DE VENDAS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÕES;3415;Technical and commercial sales representatives
2010;2511;ANALISTAS DE SISTEMAS;2132;Computer programmers
2010;2512;DESENVOLVEDORES DE PROGRAMAS E APLICATIVOS (SOFTWARE) ;2132;Computer programmers
2010;2513;DESENVOLVEDORES DE PÁGINAS DE INTERNET (WEB) E MULTIMÍDIA;2132;Computer programmers
2010;2514;PROGRAMADORES DE APLICAÇÕES;2132;Computer programmers
2010;2519;DESENVOLVEDORES E ANALISTAS DE PROGRAMAS E APLICATIVOS (SOFTWARE) E MULTIMÍDIA NÃO CLASSIFICADOS ANTERIORMENTE;2132;Computer programmers
2010;2521;DESENHISTAS E ADMINISTRADORES DE BASES DE DADOS;2132;Computer programmers
2010;2522;ADMINISTRADORES DE SISTEMAS;2132;Computer programmers
2010;2523;PROFISSIONAIS EM REDE DE COMPUTADORES;2132;Computer programmers
2010;2529;ESPECIALISTAS EM BASE DE DADOS E EM REDES DE COMPUTADORES NÃO CLASSIFICADOS ANTERIORMENTE;2132;Computer programmers
2010;2611;ADVOGADOS E JURISTAS;2421;Lawyers
2010;2612;JUÍZES;2422;Judges
2010;2619;PROFISSIONAIS EM DIREITO NÃO CLASSIFICADOS ANTERIORMENTE;2429;Legal professionals not elsewhere classified
2010;2621;ARQUIVOLOGISTAS E CURADORES DE MUSEUS;2432;Librarians and related information professionals
2010;2622;BIBLIOTECÁRIOS, DOCUMENTARISTAS E AFINS;2432;Librarians and related information professionals
2010;2631;ECONOMISTAS;2441;Economists
2010;2632;SOCIÓLOGOS, ANTROPÓLOGOS E AFINS;2442;Sociologists, anthropologists and related professionals
2010;2633;FILÓSOFOS, HISTORIADORES E ESPECIALISTAS EM CIÊNCIA POLÍTICA;2442;Sociologists, anthropologists and related professionals
2010;2634;PSICÓLOGOS;2445;Psychologists
2010;2635;ASSISTENTES SOCIAIS;2446;Social work professionals
2010;2636;MINISTROS DE CULTOS RELIGIOSOS, MISSIONÁRIOS E AFINS;2460;Religious professionals
2010;2641;ESCRITORES;2451;Authors, journalists and other writers
2010;2642;JORNALISTAS;2451;Authors, journalists and other writers
2010;2643;TRADUTORES, INTÉRPRETES E LINGUISTAS;2444;Philologists, translators and interpreters
2010;2651;ARTISTAS PLÁSTICOS;2452;Sculptors, painters and related artists
2010;2652;MÚSICOS, CANTORES E COMPOSITORES;2453;Composers, musicians and singers
2010;2653;BAILARINOS E COREÓGRAFOS;2455;Film, stage and related actors and directors
2010;2654;DIRETORES DE CINEMA, DE TEATRO E AFINS;2455;Film, stage and related actors and directors
2010;2655;ATORES;2455;Film, stage and related actors and directors
2010;2656;LOCUTORES DE RÁDIO, TELEVISÃO E OUTROS MEIOS DE COMUNICAÇÃO;3472;Radio, television and other announcers
2010;2659;ARTISTAS CRIATIVOS E INTERPRETATIVOS NÃO CLASSIFICADOS ANTERIORMENTE;2455;Film, stage and related actors and directors
2010;3111;TÉCNICOS EM CIÊNCIAS FÍSICAS E QUÍMICAS;3116;Chemical engineering technicians
2010;3112;TÉCNICOS EM ENGENHARIA CIVIL;3119;Physical and engineering science technicians not elsewhere classified
2010;3113;ELETROTÉCNICOS;3119;Physical and engineering science technicians not elsewhere classified
2010;3114;TÉCNICOS EM ELETRÔNICA;3119;Physical and engineering science technicians not elsewhere classified
2010;3115;TÉCNICOS EM ENGENHARIA MECÂNICA;3119;Physical and engineering science technicians not elsewhere classified
2010;3116;TÉCNICOS EM QUÍMICA INDUSTRIAL;3116;Chemical engineering technicians
2010;3117;TÉCNICOS EM ENGENHARIA DE MINAS E METALURGIA;3119;Physical and engineering science technicians not elsewhere classified
2010;3118;DESENHISTAS E PROJETISTAS TÉCNICOS;3118;Draughtspersons
2010;3119;TÉCNICOS EM CIÊNCIAS FÍSICAS E DA ENGENHARIA NÃO CLASSIFICADOS ANTERIORMENTE;3119;Physical and engineering science technicians not elsewhere classified
2010;3121;SUPERVISORES DA MINERAÇÃO;3119;Physical and engineering science technicians not elsewhere classified
2010;3122;SUPERVISORES DE INDÚSTRIAS DE TRANSFORMAÇÃO;8211;Machine-tool operators
2010;3123;SUPERVISORES DA CONSTRUÇÃO;7129;Building frame and related trades workers not elsewhere classified
2010;3131;OPERADORES DE INSTALAÇÕES DE PRODUÇÃO DE ENERGIA;8161;Power-production plant operators
2010;3132;OPERADORES DE INCINERADORES, INSTALAÇÕES DE TRATAMENTO DE ÁGUA E AFINS;8163;Incinerator, water-treatment and related plant operators
2010;3133;CONTROLADORES DE INSTALAÇÕES DE PROCESSAMENTO DE PRODUTOS QUÍMICOS;8113;Well drillers and borers and related workers
2010;3134;OPERADORES DE INSTALAÇÕES DE REFINO DE PETRÓLEO E GÁS NATURAL;8113;Well drillers and borers and related workers
2010;3135;CONTROLADORES DE PROCESSOS DE PRODUÇÃO DE METAIS;8211;Machine-tool operators
2010;3139;TÉCNICOS EM CONTROLE DE PROCESSOS NÃO CLASSIFICADOS ANTERIORMENTE;3119;Physical and engineering science technicians not elsewhere classified
2010;3141;TÉCNICOS E PROFISSIONAIS DE NÍVEL MÉDIO EM CIÊNCIAS BIOLÓGICAS (EXCLUSIVE DA MEDICINA);3116;Chemical engineering technicians
2010;3142;TÉCNICOS AGROPECUÁRIOS;3212;Agronomy and forestry technicians
2010;3143;TÉCNICOS FLORESTAIS;3212;Agronomy and forestry technicians
2010;3151;OFICIAIS MAQUINISTAS EM NAVEGAÇÃO;3142;Ships' deck officers and pilots
2010;3152;CAPITÃES, OFICIAIS DE COBERTA E PRÁTICOS;3142;Ships' deck officers and pilots
2010;3153;PILOTOS DE AVIAÇÃO E AFINS;3143;Aircraft pilots and related associate professionals
2010;3154;CONTROLADORES DE TRÁFEGO AÉREO;4133;Transport clerks
2010;3155;TÉCNICOS EM SEGURANÇA AERONÁUTICA;4133;Transport clerks
2010;3211;TÉCNICOS EM APARELHOS DE DIAGNÓSTICO E TRATAMENTO MÉDICO;3211;Life science technicians
2010;3212;TÉCNICOS DE LABORATÓRIOS MÉDICOS;3211;Life science technicians
2010;3213;TÉCNICOS E ASSISTENTES FARMACÊUTICOS;3228;Pharmaceutical assistants
2010;3214;TÉCNICOS DE PRÓTESES MÉDICAS E DENTÁRIAS;7311;Precision-instrument makers and repairers
2010;3221;PROFISSIONAIS DE NÍVEL MÉDIO DE ENFERMAGEM ;3231;Nursing associate professionals
2010;3222;PROFISSIONAIS DE NÍVEL MÉDIO DE PARTOS;3231;Nursing associate professionals
2010;3230;PROFISSIONAIS DE NÍVEL MÉDIO DE MEDICINA TRADICIONAL E ALTERNATIVA;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;3240;TÉCNICOS E ASSISTENTES VETERINÁRIOS;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;3251;DENTISTAS AUXILIARES E AJUDANTES DE ODONTOLOGIA;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;3252;TÉCNICOS EM DOCUMENTAÇÃO SANITÁRIA;3152;Safety, health and quality inspectors
2010;3253;TRABALHADORES COMUNITÁRIOS DA SAÚDE;3231;Nursing associate professionals
2010;3254;TÉCNICOS EM OPTOMETRIA E ÓPTICOS;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;3255;TÉCNICOS E ASSISTENTES FISIOTERAPEUTAS;3226;Physiotherapists and related associate professionals
2010;3256; ASSISTENTES DE MEDICINA;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;3257;INSPETORES DE SAÚDE LABORAL, AMBIENTAL E AFINS;3152;Safety, health and quality inspectors
2010;3258;AJUDANTES DE AMBULÂNCIAS;3231;Nursing associate professionals
2010;3259;PROFISSIONAIS DE NÍVEL MÉDIO DA SAÚDE NÃO CLASSIFICADOS ANTERIORMENTE ;3229;Modern health associate professionals (except nursing) not elsewhere classified
2010;3311;AGENTES E CORRETORES DE BOLSA, CÂMBIO E OUTROS SERVIÇOS FINANCEIROS;3429;Business services agents and trade brokers not elsewhere classified
2010;3312;AGENTES DE EMPRÉSTIMOS E FINANCIAMENTO;3429;Business services agents and trade brokers not elsewhere classified
2010;3313;CONTABILISTAS E GUARDA LIVROS;3419;Finance and sales associate professionals not elsewhere classified
2010;3314;PROFISSIONAIS DE NÍVEL MÉDIO DE SERVIÇOS ESTATÍSTICOS, MATEMÁTICOS E AFINS;3419;Finance and sales associate professionals not elsewhere classified
2010;3315;AVALIADORES;3417;Appraisers, valuers and auctioneers
2010;3321;AGENTES DE SEGUROS;3429;Business services agents and trade brokers not elsewhere classified
2010;3322;REPRESENTANTES COMERCIAIS;3415;Technical and commercial sales representatives
2010;3323;AGENTES DE COMPRAS;3416;Buyers
2010;3324;CORRETORES DE COMERCIALIZAÇÃO;3429;Business services agents and trade brokers not elsewhere classified
2010;3331;DESPACHANTES ADUANEIROS;3449;Customs, tax and related government associate professionals not elsewhere classified
2010;3332;ORGANIZADORES DE CONFERÊNCIAS E EVENTOS;3419;Finance and sales associate professionals not elsewhere classified
2010;3333;AGENTES DE EMPREGO E AGENCIADORES DE MÃO DE OBRA;3419;Finance and sales associate professionals not elsewhere classified
2010;3334;AGENTES IMOBILIÁRIOS;3429;Business services agents and trade brokers not elsewhere classified
2010;3339;AGENTES DE SERVIÇOS COMERCIAIS NÃO CLASSIFICADOS ANTERIORMENTE;3429;Business services agents and trade brokers not elsewhere classified
2010;3341;SUPERVISORES DE SECRETARIA;4115;Secretaries
2010;3342;SECRETÁRIOS JURÍDICOS;3432;Legal and related business associate professionals
2010;3343;SECRETÁRIOS EXECUTIVOS E ADMINISTRATIVOS;2419;Business professionals not elsewhere classified
2010;3344;SECRETÁRIOS DE MEDICINA;4115;Secretaries
2010;3351;AGENTES ADUANEIROS E INSPETORES DE FRONTEIRAS;3449;Customs, tax and related government associate professionals not elsewhere classified
2010;3352;AGENTES DA ADMINISTRAÇÃO TRIBUTÁRIA;3449;Customs, tax and related government associate professionals not elsewhere classified
2010;3353;AGENTES DE SERVIÇOS DE SEGURIDADE SOCIAL;3449;Customs, tax and related government associate professionals not elsewhere classified
2010;3354;AGENTES DE SERVIÇOS DE EXPEDIÇÃO DE LICENÇAS E PERMISSÕES;3449;Customs, tax and related government associate professionals not elsewhere classified
2010;3355;INSPETORES DE POLÍCIA E DETETIVES;5169;Protective services workers not elsewhere classified
2010;3359;AGENTES DA ADMINISTRAÇÃO PÚBLICA PARA APLICAÇÃO DA LEI E AFINS NÃO CLASSIFICADOS ANTERIORMENTE;3449;Customs, tax and related government associate professionals not elsewhere classified
2010;3411;PROFISSIONAIS DE NÍVEL MÉDIO DO DIREITO E SERVIÇOS LEGAIS E AFINS;3432;Legal and related business associate professionals
2010;3412;TRABALHADORES E ASSISTENTES SOCIAIS DE NÍVEL MÉDIO;2446;Social work professionals
2010;3413;AUXILIARES LEIGOS DE RELIGIÃO;2460;Religious professionals
2010;3421;ATLETAS E ESPORTISTAS;3475;Athletes, sportspersons and related associate professionals
2010;3422;TREINADORES, INSTRUTORES E ÁRBITROS DE ATIVIDADES ESPORTIVAS;3475;Athletes, sportspersons and related associate professionals
2010;3423;INSTRUTORES DE EDUCAÇÃO FÍSICA E ATIVIDADES RECREATIVAS;2359;Other teaching professionals not elsewhere classified
2010;3431;FOTÓGRAFOS;3131;Photographers and image and sound recording equipment operators
2010;3432;DESENHISTAS E DECORADORES DE INTERIORES;3471;Decorators and commercial designers
2010;3433;TÉCNICOS EM GALERIAS DE ARTE, MUSEUS E BIBLIOTECAS;3419;Finance and sales associate professionals not elsewhere classified
2010;3434;CHEFES DE COZINHA;5122;Cooks
2010;3435;OUTROS PROFISSIONAIS DE NÍVEL MÉDIO EM ATIVIDADES CULTURAIS E ARTÍSTICAS;3471;Decorators and commercial designers
2010;3511;TÉCNICOS EM OPERAÇÕES DE TECNOLOGIA DA INFORMAÇÃO E DAS COMUNICAÇÕES ;3121;Computer assistants
2010;3512;TÉCNICOS EM ASSISTÊNCIA AO USUÁRIO DE TECNOLOGIA DA INFORMAÇÃO E DAS COMUNICAÇÕES;3121;Computer assistants
