level;year;ibge_code;ibge_label;isced_level1;isced_level1_label_pt;isced_level1_label_en;isced_level2;isced_level2_label_pt;isced_level2_label_en;isced_level3;isced_level3_label_pt;isced_level3_label_en;comments
higher_education;2010;725;TECNOLOGIAS DE DIAGNÓSTICO E TRATAMENTO MÉDICO;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;2010;726;TERAPIA E REABILITAÇÃO;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;723;ENFERMAGEM E ATENÇÃO PRIMÁRIA;Health, Nursing;
higher_education;2000;26;Odontologia - Graduação;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;724;ODONTOLOGIA;Dental studies;
higher_education;1980;48;dentista- superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;724;ODONTOLOGIA;Dental studies;
higher_education;1991;48;Odontologia;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;724;ODONTOLOGIA;Dental studies;
higher_education;1960;62;Odontologia - Superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;724;ODONTOLOGIA;Dental studies;
higher_education;1970;92;odontologia;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;724;ODONTOLOGIA;Dental studies;
higher_education;2010;724;ODONTOLOGIA;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;724;ODONTOLOGIA;Dental studies;
higher_education;2000;24;Farmácia - Graduação;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;727;FARMÁCIA;Pharmacy;
higher_education;1980;46;farmácia - superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;727;FARMÁCIA;Pharmacy;
higher_education;1991;46;Farmácia;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;727;FARMÁCIA;Pharmacy;
higher_education;1960;61;Farmácia - Superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;727;FARMÁCIA;Pharmacy;
higher_education;1970;89;farmácia ou bioquímica;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;727;FARMÁCIA;Pharmacy;
higher_education;2010;727;FARMÁCIA;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;72;SAÚDE;Health;727;FARMÁCIA;Pharmacy;
higher_education;2000;66;Serviço Social - Graduação;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;76;SERVIÇO SOCIAL;Social services;762;SERVIÇO SOCIAL E ORIENTAÇÃO;Social work and counselling;
higher_education;1980;79;serviço social - superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;76;SERVIÇO SOCIAL;Social services;762;SERVIÇO SOCIAL E ORIENTAÇÃO;Social work and counselling;
higher_education;1991;79;Servico Social;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;76;SERVIÇO SOCIAL;Social services;762;SERVIÇO SOCIAL E ORIENTAÇÃO;Social work and counselling;
higher_education;1970;95;serviço social superior;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;76;SERVIÇO SOCIAL;Social services;762;SERVIÇO SOCIAL E ORIENTAÇÃO;Social work and counselling;
higher_education;2010;761;ATENDIMENTO À CRIANÇA E SERVIÇOS AOS JOVENS;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;76;SERVIÇO SOCIAL;Social services;762;SERVIÇO SOCIAL E ORIENTAÇÃO;Social work and counselling;
higher_education;2010;762;SERVIÇO SOCIAL E ORIENTAÇÃO;7;SAÚDE E BEM ESTAR SOCIAL;Health and welfare;76;SERVIÇO SOCIAL;Social services;762;SERVIÇO SOCIAL E ORIENTAÇÃO;Social work and counselling;
higher_education;1960;74;Militar - Superior;8;SERVIÇOS;Services;86;SERVIÇOS DE SEGURANÇA;Security services;863;SETOR MILITAR E DE DEFESA;Military and defence;
higher_education;1980;84;academia militar- superior;8;SERVIÇOS;Services;86;SERVIÇOS DE SEGURANÇA;Security services;863;SETOR MILITAR E DE DEFESA;Military and defence;
higher_education;1991;84;Defesa Nacional (Militar);8;SERVIÇOS;Services;86;SERVIÇOS DE SEGURANÇA;Security services;863;SETOR MILITAR E DE DEFESA;Military and defence;
higher_education;1970;91;militar superior;8;SERVIÇOS;Services;86;SERVIÇOS DE SEGURANÇA;Security services;863;SETOR MILITAR E DE DEFESA;Military and defence;
higher_education;2000;91;Militar;8;SERVIÇOS;Services;86;SERVIÇOS DE SEGURANÇA;Security services;863;SETOR MILITAR E DE DEFESA;Military and defence;
higher_education;2010;863;SETOR MILITAR E DE DEFESA;8;SERVIÇOS;Services;86;SERVIÇOS DE SEGURANÇA;Security services;863;SETOR MILITAR E DE DEFESA;Military and defence;
higher_education;2000;1;Outros cursos de Graduação;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2000;9;Outros cursos de Mestrado ou Doutorado;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;1960;72;Artes Domésticas  - Superior;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;1980;85;diplomacia - superior;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;1991;85;Outros Cursos de Grau Superior;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;85;NÃO SABE E SUPERIOR NÃO ESPECIFICADO;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;1970;97;outros superiores;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;1991;97;Mestrado ou Doutorado - (área não especificada);9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;97;NÃO SABE - MESTRADO OU DOUTORADO NÃO ESPECIFICADO;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;810;SERVIÇOS A PARTICULARES (CURSO GERAIS);9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;811;HOTELARIA, RESTAURANTES E SERVIÇOS DE ALIMENTAÇÃO;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;812;VIAGENS, TURISMO E LAZER;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;814;CIÊNCIAS DOMÉSTICAS;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;815;SERVIÇOS DE BELEZA;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;840;SERVIÇOS DE TRANSPORTES (CURSO GERAIS);9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;841;MEIOS ESPECÍFICOS DE TRANSPORTES;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;850;PROTEÇÃO AMBIENTAL (CURSO GERAIS);9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;851;TECNOLOGIA DE PROTEÇÃO AMBIENTAL;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;852;AMBIENTES NATURAIS E VIDA SELVAGEM;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;853;SERVIÇOS COMUNITÁRIOS DE SANEAMENTO;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;860;SERVIÇOS DE SEGURANÇA (CURSO GERAIS);9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;861;PROTEÇÃO DE PESSOAS E PROPRIEDADES;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
higher_education;2010;862;SAÚDE E SEGURANÇA DO TRABALHO;9;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;99;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;999;OUTROS, NÃO SABE E NÃO ESPECIFICADO;Others, not known, or unspecified;
;;;;;;;;;;;;Mathematics, Statistics, Physics, Chemistry;
;;;;;;;;;;;;;
